21:14:00,00001557,00132665,00000864,00001449
21:14:00,00001538,00132653,00000888,00001447
21:14:01,00001561,00132663,00000885,00001446
21:14:01,00001554,00132665,00000887,00001445
21:14:01,00001563,00132662,00000859,00001447
21:14:01,00001546,00132664,00000892,00001449
21:14:01,00001533,00132652,00000893,00001447
21:14:01,00001547,00132667,00000869,00001448
21:14:02,00001583,00132662,00000867,00001475
21:14:02,00001531,00132671,00000870,00001449
21:14:02,00001545,00132658,00000894,00001447
21:14:02,00001556,00132667,00000872,00001449
21:14:02,00001545,00132658,00000868,00001451
21:14:02,00001556,00132659,00000873,00001449
21:14:02,00001528,00132656,00000869,00001450
21:14:03,00001544,00132669,00000866,00001447
21:14:03,00001555,00132660,00000872,00001450
21:14:03,00001571,00132661,00000866,00001450
21:14:03,00001560,00132654,00000889,00001473
21:14:03,00001534,00132657,00000863,00001450
21:14:03,00001560,00132631,00000863,00001450
21:14:04,00001529,00132658,00000869,00001475
21:14:04,00001544,00132658,00000870,00001450
21:14:04,00001531,00132659,00000864,00001447
21:14:04,00001531,00132655,00000872,00001448
21:14:04,00001556,00132659,00000869,00001448
21:14:04,00001534,00132648,00000892,00001451
21:14:05,00001558,00132654,00000896,00001448
21:14:05,00001527,00132668,00000870,00001450
21:14:05,00001559,00132667,00000872,00001448
21:14:05,00001546,00132643,00000870,00001450
21:14:05,00001553,00132667,00000871,00001448
21:14:05,00001554,00132660,00000868,00001450
21:14:06,00001533,00132664,00000865,00001451
21:14:06,00001561,00132665,00000886,00001447
21:14:06,00001543,00132667,00000866,00001451
21:14:06,00001560,00132639,00000863,00001449
21:14:06,00001544,00132659,00000869,00001448
21:14:06,00001532,00132656,00000868,00001451
21:14:06,00001531,00132660,00000893,00001448
21:14:07,00001544,00132662,00000869,00001449
21:14:07,00001528,00132668,00000895,00001449
21:14:07,00001546,00132663,00000869,00001450
21:14:07,00001556,00132655,00000874,00001448
21:14:07,00001527,00132652,00000868,00001450
21:14:07,00001556,00132658,00000874,00001451
21:14:08,00001542,00132657,00000866,00001448
21:14:08,00001545,00132668,00000890,00001450
21:14:08,00001530,00132662,00000899,00001451
21:14:08,00001529,00132669,00000888,00001448
21:14:08,00001560,00132661,00000874,00001449
21:14:08,00001550,00132657,00000871,00001451
21:14:09,00001562,00132643,00000885,00001450
21:14:09,00001528,00132655,00000895,00001451
21:14:09,00001552,00132656,00000895,00001448
21:14:09,00001546,00132670,00000895,00001449
21:14:09,00001558,00132660,00000895,00001451
21:14:09,00001544,00132663,00000869,00001449
21:14:10,00001556,00132668,00000869,00001449
21:14:10,00001582,00132657,00000895,00001450
21:14:10,00001567,00132658,00000894,00001451
21:14:10,00001582,00132667,00000897,00001451
21:14:10,00001547,00132638,00000893,00001448
21:14:10,00001551,00132647,00000889,00001450
21:14:10,00001533,00132644,00000874,00001450
21:14:11,00001573,00132658,00000887,00001451
21:14:11,00001584,00132660,00000886,00001448
21:14:11,00001572,00132665,00000890,00001447
21:14:11,00001588,00132650,00000866,00001450
21:14:11,00001560,00132660,00000894,00001448
21:14:11,00001569,00132655,00000894,00001451
21:14:12,00001530,00132660,00000900,00001450
21:14:12,00001568,00132656,00000891,00001446
21:14:12,00001557,00132654,00000871,00001451
21:14:12,00001554,00132652,00000868,00001448
21:14:12,00001558,00132659,00000874,00001448
21:14:12,00001556,00132655,00000893,00001449
21:14:13,00001557,00132659,00000888,00001450
21:14:13,00001562,00132658,00000874,00001450
21:14:13,00001578,00132665,00000889,00001452
21:14:13,00001574,00132650,00000890,00001450
21:14:13,00001534,00132643,00000868,00001451
21:14:13,00001558,00132651,00000884,00001451
21:14:14,00001529,00132641,00000870,00001450
21:14:14,00001555,00132632,00000885,00001451
21:14:14,00001547,00132648,00000906,00001448
21:14:14,00001585,00132658,00000893,00001450
21:14:14,00001528,00132666,00000892,00001451
21:14:14,00001543,00132661,00000894,00001450
21:14:14,00001528,00132668,00000892,00001448
21:14:15,00001544,00132660,00000867,00001449
21:14:15,00001559,00132643,00000898,00001449
21:14:15,00001530,00132658,00000891,00001449
21:14:15,00001558,00132665,00000896,00001451
21:14:15,00001530,00132662,00000893,00001451
21:14:15,00001547,00132671,00000892,00001449
21:14:16,00001527,00132665,00000894,00001451
21:14:16,00001528,00132660,00000892,00001449
21:14:16,00001557,00132661,00000871,00001449
21:14:16,00001541,00132650,00000892,00001450
21:14:16,00001558,00132651,00000886,00001450
21:14:16,00001531,00132648,00000899,00001450
21:14:17,00001529,00132647,00000892,00001449
21:14:17,00001543,00132659,00000893,00001449
21:14:17,00001532,00132655,00000893,00001451
21:14:17,00001544,00132667,00000891,00001474
21:14:17,00001531,00132654,00000867,00001451
21:14:17,00001557,00132670,00000898,00001450
21:14:18,00001545,00132655,00000893,00001449
21:14:18,00001557,00132662,00000897,00001451
21:14:18,00001545,00132657,00000891,00001449
21:14:18,00001535,00132667,00000870,00001449
21:14:18,00001533,00132658,00000870,00001473
21:14:18,00001543,00132655,00000891,00001472
21:14:18,00001555,00132655,00000884,00001451
21:14:19,00001546,00132666,00000894,00001448
21:14:19,00001555,00132653,00000898,00001449
21:14:19,00001554,00132656,00000898,00001448
21:14:19,00001546,00132662,00000892,00001450
21:14:19,00001529,00132659,00000893,00001451
21:14:19,00001543,00132663,00000868,00001452
21:14:20,00001528,00132666,00000873,00001450
21:14:20,00001529,00132673,00000893,00001448
21:14:20,00001558,00132665,00000896,00001449
21:14:20,00001529,00132665,00000869,00001449
21:14:20,00001557,00132662,00000889,00001450
21:14:20,00001535,00132654,00000893,00001447
21:14:21,00001528,00132671,00000902,00001448
21:14:21,00001544,00132668,00000893,00001450
21:14:21,00001530,00132674,00000893,00001450
21:14:21,00001557,00132671,00000862,00001449
21:14:21,00001551,00132674,00000869,00001448
21:14:21,00001579,00132675,00000886,00001450
21:14:22,00001572,00132674,00000895,00001449
21:14:22,00001535,00132670,00000894,00001448
21:14:22,00001567,00132677,00000893,00001448
21:14:22,00001557,00132662,00000891,00001449
21:14:22,00001553,00132667,00000870,00001451
21:14:22,00001567,00132668,00000868,00001451
21:14:22,00001580,00132672,00000873,00001448
21:14:23,00001543,00132670,00000893,00001449
21:14:23,00001557,00132682,00000872,00001450
21:14:23,00001528,00132676,00000891,00001448
21:14:23,00001544,00132668,00000891,00001451
21:14:23,00001541,00132675,00000889,00001452
21:14:23,00001551,00132672,00000882,00001449
21:14:24,00001579,00132670,00000885,00001450
21:14:24,00001529,00132667,00000902,00001449
21:14:24,00001556,00132663,00000886,00001450
21:14:24,00001551,00132667,00000893,00001447
21:14:24,00001581,00132666,00000886,00001450
21:14:24,00001536,00132677,00000894,00001448
21:14:25,00001532,00132644,00000894,00001448
21:14:25,00001569,00132680,00000901,00001447
21:14:25,00001584,00132674,00000894,00001448
21:14:25,00001582,00132672,00000896,00001448
21:14:25,00001556,00132673,00000893,00001451
21:14:25,00001559,00132673,00000897,00001449
21:14:26,00001553,00132670,00000887,00001448
21:14:26,00001530,00132672,00000894,00001450
21:14:26,00001543,00132669,00000892,00001451
21:14:26,00001555,00132683,00000899,00001449
21:14:26,00001581,00132671,00000892,00001449
21:14:26,00001546,00132679,00000899,00001449
21:14:26,00001558,00132660,00000860,00001450
21:14:27,00001568,00132676,00000901,00001449
21:14:27,00001582,00132652,00000869,00001449
21:14:27,00001552,00132679,00000899,00001449
21:14:27,00001567,00132668,00000894,00001450
21:14:27,00001528,00132681,00000899,00001449
21:14:27,00001568,00132665,00000894,00001449
21:14:28,00001610,00132677,00000903,00001448
21:14:28,00001555,00132674,00000891,00001448
21:14:28,00001584,00132658,00000904,00001449
21:14:28,00001555,00132667,00000892,00001449
21:14:28,00001583,00132676,00000894,00001450
21:14:28,00001552,00132672,00000867,00001450
21:14:29,00001554,00132677,00000893,00001448
21:14:29,00001556,00132666,00000873,00001451
21:14:29,00001541,00132674,00000906,00001452
21:14:29,00001579,00132654,00000887,00001476
21:14:29,00001531,00132672,00000843,00001477
21:14:29,00001531,00132673,00000901,00001476
21:14:30,00001543,00132665,00000819,00001475
21:14:30,00001532,00132670,00000904,00001474
21:14:30,00001589,00132673,00001086,00001420
21:14:30,00001761,00010455,00001042,00001456
21:14:30,00001816,00010595,00000907,00001486
21:14:30,00002744,00010610,00000877,00001566
21:14:30,00001836,00132676,00039437,00001540
21:14:30,00001817,00132673,00001051,00001519
21:14:30,00001780,00132681,00001059,00001572
21:14:30,00001814,00010508,00000982,00001520
21:14:31,00001817,00010505,00001008,00001469
21:14:31,00001813,00010581,00000995,00001549
21:14:31,00001797,00010534,00001006,00001471
21:14:31,00001756,00010540,00001042,00001546
21:14:31,00001759,00132677,00001065,00001549
21:14:31,00001811,00132679,00001042,00001625
21:14:31,00001834,00010843,00001038,00001526
21:14:31,00001823,00132679,00001289,00001538
21:14:31,00001991,00132670,00001081,00001515
21:14:31,00007059,00132715,00001139,00002791
21:14:32,00134866,00132716,00001207,00002606
21:14:32,00134881,00132699,00003111,00001909
21:14:32,00134841,00132712,00001907,00001936
21:14:33,00134897,00132714,00003536,00001971
21:14:33,00134874,00020534,00003687,00001995
21:14:33,00134845,00020473,00005994,00002012
21:14:33,00134861,00020539,00006664,00001992
21:14:33,00022423,00020543,00005762,00002001
21:14:33,00022453,00020508,00004331,00002109
21:14:33,00020703,00020483,00004226,00002025
21:14:34,00020665,00020484,00004120,00002130
21:14:34,00020608,00020572,00004203,00002054
21:14:34,00020514,00020566,00004232,00002091
21:14:34,00020516,00020542,00004256,00002800
21:14:34,00020545,00020556,00006599,00002106
21:14:34,00020490,00020614,00007359,00002106
21:14:34,00008896,00011590,00010591,00002131
21:14:34,00008920,00011610,00006935,00002243
21:14:34,00020532,00020618,00006915,00002102
21:14:34,00020565,00020568,00007373,00003929
21:14:34,00008766,00011734,00002871,00002123
21:14:34,00008688,00008240,00002802,00002167
21:14:34,00008700,00008112,00002736,00002235
21:14:34,00008619,00008138,00002717,00002533
21:14:34,00020511,00008162,00002745,00002242
21:14:35,00020443,00008116,00002828,00002247
21:14:35,00020422,00008186,00002814,00002327
21:14:35,00020519,00008202,00002831,00002385
21:14:35,00020407,00008150,00002840,00002286
21:14:35,00020450,00008153,00002894,00002206
21:14:35,00020460,00008132,00002893,00002198
21:14:35,00020432,00008159,00002945,00002176
21:14:35,00020472,00008175,00003006,00002207
21:14:35,00020442,00008249,00002980,00002210
21:14:35,00020485,00008125,00003032,00002223
21:14:35,00020575,00008271,00003086,00002207
21:14:35,00020469,00008135,00003076,00002201
21:14:35,00020454,00008158,00003054,00002168
21:14:35,00020535,00008215,00003110,00002186
21:14:35,00020470,00008175,00003053,00002211
21:14:35,00020487,00008149,00003055,00002218
21:14:35,00020494,00046564,00003078,00002238
21:14:36,00020457,00008228,00003057,00040621
21:14:36,00020462,00008202,00003055,00002211
21:14:36,00020435,00008184,00003050,00002185
21:14:36,00020482,00008161,00003064,00002174
21:14:36,00020473,00008200,00003031,00002165
21:14:36,00020453,00008169,00003014,00002161
21:14:36,00020469,00008111,00003035,00002165
21:14:36,00020540,00008158,00003046,00002176
21:14:36,00020493,00046614,00003026,00002151
21:14:36,00020506,00008320,00003013,00002173
21:14:36,00020492,00046517,00002959,00002166
21:14:36,00020494,00008139,00002988,00002263
21:14:36,00008792,00008173,00002982,00002235
21:14:36,00020582,00008266,00003050,00002612
21:14:36,00020609,00046664,00003164,00002045
21:14:37,00008934,00008223,00134998,00001938
21:14:37,00020870,00020902,00134981,00001736
21:14:37,00021092,00020966,00134997,00001463
21:14:37,00021352,00021202,00135009,00001312
21:14:37,00061755,00021322,00134990,00001266
21:14:38,00134840,00132697,00135018,00001000
21:14:38,00134831,00132698,00135027,00001203
21:14:38,00023452,00021358,00134999,00001362
21:14:39,00023227,00021197,00008381,00001385
21:14:39,00021376,00021191,00008154,00001442
21:14:39,00021308,00021095,00007649,00002293
21:14:39,00021236,00021046,00007415,00001518
21:14:39,00021180,00021028,00004985,00001540
21:14:39,00021115,00020962,00004623,00001582
21:14:39,00021014,00020959,00007477,00001658
21:14:39,00020951,00020919,00008075,00040180
21:14:39,00020890,00009143,00135004,00001869
21:14:39,00009053,00008385,00134980,00001959
21:14:40,00020757,00008326,00135030,00002257
21:14:40,00008869,00008168,00135023,00002360
21:14:40,00008673,00008106,00134996,00002341
21:14:40,00008584,00008069,00003042,00002270
21:14:40,00008690,00008062,00002927,00002254
21:14:40,00008570,00008080,00002926,00002261
21:14:40,00008791,00008077,00002934,00002278
21:14:40,00008601,00008096,00002908,00002291
21:14:40,00008737,00008062,00002891,00002305
21:14:40,00020463,00007999,00002865,00002311
21:14:40,00020454,00008079,00002851,00002305
21:14:40,00020350,00008130,00002876,00002270
21:14:41,00009985,00008013,00002882,00002273
21:14:41,00020489,00046481,00002949,00002249
21:14:41,00020398,00008103,00002900,00002219
21:14:41,00020418,00008112,00002905,00002207
21:14:41,00020451,00008091,00002980,00002226
21:14:41,00008874,00008046,00002986,00002228
21:14:41,00008728,00008080,00002957,00002223
21:14:41,00008894,00008135,00003014,00002242
21:14:41,00008699,00008094,00003011,00002208
21:14:41,00008718,00008175,00003024,00002218
21:14:41,00008701,00008110,00003019,00002177
21:14:41,00008702,00008162,00006953,00002162
21:14:41,00008714,00008155,00006726,00002173
21:14:41,00008681,00008181,00135026,00002112
21:14:42,00008902,00008236,00135006,00002150
21:14:42,00008711,00011902,00135022,00040618
21:14:42,00008869,00011845,00135024,00002238
21:14:42,00008827,00008321,00135007,00002105
21:14:42,00020703,00008327,00135031,00001952
21:14:42,00020753,00020815,00135041,00001823
21:14:43,00020820,00020847,00135006,00002281
21:14:43,00020884,00020894,00135023,00001728
21:14:43,00020963,00020945,00135040,00001643
21:14:43,00021144,00021191,00135010,00001502
21:14:43,00021264,00021133,00135002,00001429
21:14:44,00023101,00021226,00135038,00001495
21:14:44,00023270,00021207,00135029,00001370
21:14:44,00023188,00021300,00135028,00001365
21:14:44,00023233,00021238,00135028,00001386
21:14:44,00023302,00021312,00135032,00001521
21:14:45,00134879,00022978,00135025,00001558
21:14:45,00134868,00132726,00001568,00001439
21:14:45,00134954,00132722,00001333,00001478
21:14:46,00134903,00132728,00003593,00001474
21:14:46,00134868,00132721,00003023,00001462
21:14:46,00134854,00132727,00001448,00001430
21:14:47,00134800,00132713,00001607,00001424
21:14:47,00134838,00132729,00001265,00001385
21:14:47,00134896,00010770,00001215,00001349
21:14:47,00134834,00132729,00001147,00001557
21:14:48,00134769,00132732,00001106,00001501
21:14:48,00134861,00132721,00001106,00001565
21:14:48,00134819,00132722,00001105,00001595
21:14:49,00134788,00132714,00001103,00001542
21:14:49,00134821,00132721,00001100,00001542
21:14:49,00134785,00132712,00001101,00001568
21:14:49,00134782,00132869,00039543,00001594
21:14:50,00134785,00132711,00001094,00001541
21:14:50,00134798,00132740,00001096,00001542
21:14:50,00134822,00132711,00001096,00001543
21:14:51,00134757,00132722,00001092,00001570
21:14:51,00134817,00132711,00001094,00001541
21:14:51,00134786,00132723,00001128,00001541
21:14:52,00134787,00132718,00001103,00001544
21:14:52,00134789,00132733,00001103,00001594
21:14:52,00134804,00132731,00001126,00001541
21:14:52,00134804,00171106,00001112,00001568
21:14:53,00134819,00132714,00001098,00001517
21:14:53,00134831,00132725,00001110,00001595
21:14:53,00134777,00132714,00001100,00001517
21:14:54,00134832,00132719,00001100,00001542
21:14:54,00134832,00132708,00001097,00001543
21:14:54,00134864,00132736,00001092,00001542
21:14:55,00134833,00132748,00001093,00001544
21:14:55,00134847,00132740,00001095,00001541
21:14:55,00134809,00132739,00001117,00001543
21:14:55,00134798,00132722,00001103,00001543
21:14:56,00134790,00132751,00001094,00001518
21:14:56,00134759,00132737,00001107,00001542
21:14:56,00134784,00132747,00001099,00001544
21:14:57,00134790,00132744,00001098,00001516
21:14:57,00134786,00132733,00001104,00001518
21:14:57,00134786,00132735,00001125,00001545
21:14:58,00134815,00132750,00001100,00001544
21:14:58,00134863,00132764,00001101,00001516
21:14:58,00134808,00132758,00001095,00001519
21:14:58,00134817,00132721,00001104,00001544
21:14:59,00134855,00132733,00001093,00001515
21:14:59,00134881,00132745,00001098,00001543
21:14:59,00134817,00132721,00001090,00001516
21:15:00,00134804,00132750,00001100,00001519
21:15:00,00134780,00132751,00001096,00001517
21:15:00,00134822,00132761,00001098,00001516
21:15:01,00134776,00132742,00001098,00001542
21:15:01,00134795,00132755,00001098,00001542
21:15:01,00134795,00132748,00001101,00001517
21:15:01,00134781,00132746,00001100,00001542
21:15:02,00134769,00132745,00001100,00001544
21:15:02,00134811,00132747,00001105,00001516
21:15:02,00134796,00132736,00001097,00001519
21:15:03,00134789,00132741,00001096,00001543
21:15:03,00134811,00132742,00001091,00001516
21:15:03,00134865,00132743,00001116,00001571
21:15:04,00134817,00132724,00001092,00001517
21:15:04,00134816,00132729,00001095,00001542
21:15:04,00134803,00132736,00001086,00001544
21:15:04,00134801,00132743,00001097,00001519
21:15:05,00134789,00132738,00001101,00001519
21:15:05,00134802,00132747,00001108,00001518
21:15:05,00134777,00132753,00001100,00001544
21:15:06,00134763,00132744,00001100,00001544
21:15:06,00134792,00132742,00001098,00001544
21:15:06,00134762,00132736,00001098,00001517
21:15:07,00134780,00132740,00001096,00001556
21:15:07,00134793,00132727,00001092,00001543
21:15:07,00134836,00132742,00001092,00001544
21:15:07,00134822,00132746,00001091,00001517
21:15:08,00134818,00132756,00001092,00001516
21:15:08,00134782,00132763,00001095,00001518
21:15:08,00134797,00132770,00001099,00001517
21:15:09,00134784,00132767,00001098,00001543
21:15:09,00134791,00132754,00001104,00001517
21:15:09,00134786,00132764,00001101,00001517
21:15:10,00134772,00132774,00001099,00001543
21:15:10,00134812,00132770,00001104,00001516
21:15:10,00134770,00132783,00001102,00001541
21:15:10,00134786,00132741,00001100,00001544
21:15:11,00134789,00132764,00001097,00001542
21:15:11,00134788,00132764,00001103,00001543
21:15:11,00134791,00132763,00001090,00001543
21:15:12,00134869,00132748,00001090,00001518
21:15:12,00134776,00132759,00001090,00001543
21:15:12,00134832,00132762,00001092,00001518
21:15:13,00134805,00132758,00001099,00001543
21:15:13,00134796,00132765,00001103,00001517
21:15:13,00134822,00132761,00001098,00001543
21:15:13,00134824,00132760,00001097,00001517
21:15:14,00134806,00132744,00001098,00001543
21:15:14,00134940,00132742,00001108,00001544
21:15:14,00134861,00132749,00001099,00001517
21:15:15,00134810,00132735,00001101,00001571
21:15:15,00134864,00132752,00001097,00001544
21:15:15,00134841,00132760,00001095,00001516
21:15:16,00134826,00132761,00001089,00001518
21:15:16,00134879,00132765,00001099,00001516
21:15:16,00134812,00132758,00001091,00001542
21:15:16,00134827,00132756,00001091,00001544
21:15:17,00134885,00132752,00001098,00001517
21:15:17,00134824,00132753,00001105,00001517
21:15:17,00134802,00132760,00001097,00001543
21:15:18,00134829,00132779,00001100,00001543
21:15:18,00134791,00132760,00001103,00001542
21:15:18,00134778,00132770,00001098,00001517
21:15:19,00134817,00132768,00001099,00001571
21:15:19,00134805,00132762,00001099,00001570
21:15:19,00134973,00132769,00001098,00001571
21:15:19,00134896,00132772,00001095,00001542
21:15:20,00134878,00132763,00001095,00001543
21:15:20,00134987,00132769,00001094,00001570
21:15:20,00135007,00132767,00001092,00001543
21:15:21,00135021,00132771,00001091,00001516
21:15:21,00134957,00132768,00001092,00001516
21:15:21,00134965,00132773,00001089,00001542
21:15:22,00134998,00132755,00001098,00001543
21:15:22,00134925,00132767,00001098,00001517
21:15:22,00134930,00132751,00001099,00001543
21:15:22,00134982,00132757,00001104,00001520
21:15:23,00134974,00132743,00001097,00001517
21:15:23,00134899,00132759,00001107,00001571
21:15:23,00134936,00132759,00001098,00001516
21:15:24,00134855,00132743,00001094,00001756
21:15:24,00134857,00132749,00001090,00001542
21:15:24,00134856,00132762,00001090,00001570
21:15:25,00134816,00132743,00001088,00001568
21:15:25,00134926,00132764,00001092,00001516
21:15:25,00134894,00132752,00001091,00001544
21:15:25,00134873,00132765,00001101,00001544
21:15:26,00134840,00132759,00001099,00001517
21:15:26,00134899,00132772,00001109,00001570
21:15:26,00134872,00132765,00001097,00001542
21:15:27,00134810,00132753,00001100,00001569
21:15:27,00134796,00132745,00001100,00001571
21:15:27,00134837,00132771,00001098,00001571
21:15:28,00134822,00132778,00001100,00001517
21:15:28,00134784,00132767,00001098,00001517
21:15:28,00134769,00132764,00001097,00001542
21:15:28,00134811,00132758,00001092,00001570
21:15:29,00134825,00132765,00001093,00001543
21:15:29,00134827,00132768,00001100,00001541
21:15:29,00134787,00132757,00001091,00001542
21:15:30,00134869,00132764,00001098,00001571
21:15:30,00134801,00132763,00001100,00001570
21:15:30,00134801,00132759,00001097,00001542
21:15:31,00134786,00132773,00001100,00001546
21:15:31,00134803,00171156,00001111,00001571
21:15:31,00134820,00132757,00001097,00001571
21:15:31,00134777,00132762,00001097,00001542
21:15:32,00134791,00132759,00001098,00001541
21:15:32,00134811,00132778,00001106,00001570
21:15:32,00134790,00132767,00001096,00001570
21:15:33,00134807,00132757,00001093,00001570
21:15:33,00134817,00132779,00001092,00001571
21:15:33,00134831,00132772,00001090,00001517
21:15:34,00134832,00132765,00001090,00001571
21:15:34,00134783,00132768,00001097,00001543
21:15:34,00134820,00132769,00001095,00001570
21:15:34,00134795,00132773,00001099,00001517
21:15:35,00134812,00132772,00001099,00001517
21:15:35,00134813,00132786,00001108,00001541
21:15:35,00134784,00132774,00001101,00001545
21:15:36,00134785,00132760,00001097,00001547
21:15:36,00134785,00132772,00001098,00001546
21:15:36,00134801,00132766,00001098,00001572
21:15:37,00134855,00132765,00001096,00001517
21:15:37,00134837,00132775,00001090,00001546
21:15:37,00134815,00132780,00001089,00001570
21:15:37,00134866,00132763,00001092,00001518
21:15:38,00134869,00132772,00001090,00001543
21:15:38,00173255,00132772,00001108,00001543
21:15:38,00134860,00132761,00001086,00001546
21:15:39,00134847,00132769,00001097,00001518
21:15:39,00134885,00132780,00001101,00001545
21:15:39,00134846,00132754,00001098,00001517
21:15:40,00134805,00132780,00001099,00001542
21:15:40,00134809,00132770,00001100,00001546
21:15:40,00134811,00132769,00001100,00001516
21:15:40,00134843,00132766,00001099,00001516
21:15:41,00134880,00132785,00001095,00001571
21:15:41,00134890,00132779,00001104,00001542
21:15:41,00134810,00132785,00001089,00001571
21:15:42,00134904,00132776,00001092,00001546
21:15:42,00134921,00132785,00001091,00001545
21:15:42,00134875,00132765,00001091,00001570
21:15:43,00134831,00132781,00001085,00001545
21:15:43,00134841,00132765,00001097,00001545
21:15:43,00134865,00132765,00001097,00001517
21:15:43,00134940,00132772,00001100,00001571
21:15:44,00134820,00132769,00001099,00001569
21:15:44,00134848,00132774,00001108,00001571
21:15:44,00134833,00132768,00001097,00001546
21:15:45,00134839,00132777,00001100,00001545
21:15:45,00134821,00132788,00001094,00001532
21:15:45,00134890,00132781,00001089,00001545
21:15:46,00134959,00132769,00001089,00001544
21:15:46,00134872,00132787,00001098,00001570
21:15:46,00134929,00132783,00001091,00001571
21:15:46,00134899,00132777,00001089,00001570
21:15:47,00134822,00132771,00001101,00001568
21:15:47,00134840,00132775,00001107,00001544
21:15:47,00134810,00132763,00001097,00001571
21:15:48,00134877,00132780,00001099,00001546
21:15:48,00134876,00133128,00001099,00001517
21:15:48,00134811,00132768,00001097,00001518
